ID_CLIENT,AGE,GENDER,EDUCATION,MARITAL_STATUS,CHILD_TOTAL,DEPENDANTS,SOCSTATUS_WORK_FL,SOCSTATUS_PENS_FL,FL_PRESENCE_FL,OWN_AUTO,GEN_INDUSTRY,GEN_TITLE,JOB_DIR,WORK_TIME,CREDIT,TERM,FST_PAYMENT,FAMILY_INCOME,PERSONAL_INCOME,TARGET,LOAN_NUM_TOTAL,LOAN_NUM_CLOSED
106808211,51,1,Среднее специальное,Разведен(а),0,0,1,0,1,0,Ресторанный бизнес/Общественное питание,Специалист,Участие в основ. деятельности,11.0,3960.0,6.0,0.0,от 5000 до 10000 руб.,6000.0,1.0,2.0,1.0
106804565,47,1,Среднее специальное,Не состоял в браке,1,0,1,0,1,0,Нефтегазовая промышленность,Высококвалифиц. специалист,Участие в основ. деятельности,60.0,3196.0,5.0,2131.0,от 20000 до 50000 руб.,25000.0,1.0,1.0,1.0
106818969,22,1,Неоконченное высшее,Не состоял в браке,0,0,1,0,1,0,Ресторанный бизнес/Общественное питание,Специалист,Участие в основ. деятельности,3.0,18171.0,6.0,2019.0,от 10000 до 20000 руб.,12000.0,0.0,2.0,1.0
106812320,36,1,Среднее специальное,Состою в браке,2,2,1,0,0,0,Здравоохранение,Специалист,Участие в основ. деятельности,216.0,5930.0,10.0,659.0,от 20000 до 50000 руб.,13000.0,1.0,1.0,0.0
106818835,47,1,Среднее специальное,Состою в браке,2,0,1,0,0,0,Здравоохранение,Служащий,Вспомогательный техперсонал,96.0,41730.0,10.0,5000.0,от 20000 до 50000 руб.,22000.0,0.0,1.0,0.0
106815731,51,0,Среднее специальное,Состою в браке,0,0,1,0,0,0,Другие сферы,Работник сферы услуг,Участие в основ. деятельности,24.0,4390.0,6.0,500.0,от 10000 до 20000 руб.,9000.0,0.0,2.0,2.0
106816967,36,1,Высшее,Состою в браке,1,1,1,0,0,0,Транспорт,Специалист,Участие в основ. деятельности,180.0,42669.0,8.0,5000.0,от 20000 до 50000 руб.,28000.0,1.0,2.0,2.0
106811581,42,0,Среднее специальное,Состою в браке,0,0,1,0,0,1,Нефтегазовая промышленность,Рабочий,Вспомогательный техперсонал,48.0,5025.0,3.0,4000.0,от 10000 до 20000 руб.,14000.0,0.0,1.0,1.0
106816069,36,0,Высшее,Состою в браке,3,3,1,0,0,1,Юридические услуги/нотариальные услуги,Специалист,Участие в основ. деятельности,6.0,34990.0,3.0,22000.0,свыше 50000 руб.,50000.0,0.0,1.0,1.0
106808032,37,0,Среднее,Состою в браке,1,1,1,0,0,0,Транспорт,Рабочий,Вспомогательный техперсонал,24.0,19769.0,6.0,3489.0,от 20000 до 50000 руб.,20000.0,0.0,1.0,0.0
106807695,22,0,Среднее специальное,Не состоял в браке,0,0,1,0,0,0,Транспорт,Специалист,Участие в основ. деятельности,7.0,5687.0,9.0,1005.0,от 10000 до 20000 руб.,10500.0,0.0,1.0,0.0
106817531,57,1,Среднее,Не состоял в браке,1,0,1,1,0,0,Другие сферы,Специалист,Участие в основ. деятельности,192.0,7590.0,6.0,1400.0,от 10000 до 20000 руб.,10000.0,0.0,1.0,0.0
106818311,56,1,Среднее специальное,Состою в браке,1,0,1,0,0,0,Другие сферы,Высококвалифиц. специалист,Участие в основ. деятельности,72.0,29199.0,3.0,20000.0,свыше 50000 руб.,20000.0,0.0,1.0,1.0
106810887,64,0,Среднее специальное,Состою в браке,0,0,1,0,0,0,Коммунальное хоз-во/Дорожные службы,Специалист,Участие в основ. деятельности,228.0,3760.0,3.0,1000.0,от 5000 до 10000 руб.,7500.0,0.0,1.0,1.0
106813889,22,1,Неоконченное высшее,Не состоял в браке,0,0,1,0,0,0,Ресторанный бизнес/Общественное питание,Служащий,Участие в основ. деятельности,3.0,14500.0,12.0,15000.0,от 5000 до 10000 руб.,5000.0,0.0,1.0,0.0
106805899,32,1,Среднее специальное,Состою в браке,0,0,1,0,0,0,Информационные услуги,Специалист,Участие в основ. деятельности,36.0,5449.0,3.0,2000.0,от 10000 до 20000 руб.,8000.0,0.0,1.0,1.0
106815226,39,1,Среднее,Состою в браке,1,1,1,0,0,0,Юридические услуги/нотариальные услуги,Специалист,Участие в основ. деятельности,56.0,6000.0,6.0,5650.0,от 10000 до 20000 руб.,5500.0,0.0,3.0,2.0
106813477,26,1,Среднее,Состою в браке,2,2,1,0,0,1,Другие сферы,Работник сферы услуг,Вспомогательный техперсонал,79.0,13350.0,10.0,1500.0,от 5000 до 10000 руб.,4500.0,0.0,2.0,1.0
106813031,30,0,Высшее,Не состоял в браке,0,0,1,0,0,1,Государственная служба,Специалист,Участие в основ. деятельности,36.0,18962.0,6.0,5000.0,от 20000 до 50000 руб.,32000.0,0.0,1.0,1.0
106808891,36,0,Высшее,Состою в браке,3,3,1,0,0,0,Здравоохранение,Высококвалифиц. специалист,Участие в основ. деятельности,48.0,8988.0,6.0,3902.0,от 20000 до 50000 руб.,17000.0,0.0,1.0,0.0
106812796,41,1,Высшее,Не состоял в браке,1,1,1,0,1,0,Строительство,Специалист,Участие в основ. деятельности,24.0,17150.0,10.0,3500.0,от 20000 до 50000 руб.,20000.0,0.0,1.0,0.0
106817453,24,1,Среднее,Состою в браке,0,0,1,0,0,0,Образование,Специалист,Участие в основ. деятельности,24.0,28900.0,10.0,3500.0,от 20000 до 50000 руб.,10000.0,0.0,1.0,0.0
106817710,41,1,Среднее,Состою в браке,1,1,1,0,0,0,Сельское хозяйство,Служащий,Вспомогательный техперсонал,192.0,14400.0,12.0,1600.0,от 10000 до 20000 руб.,6000.0,0.0,1.0,0.0
106807273,38,1,Среднее специальное,Гражданский брак,1,1,1,0,0,0,Информационные услуги,Специалист,Участие в основ. деятельности,24.0,12500.0,5.0,3000.0,от 20000 до 50000 руб.,12000.0,0.0,1.0,1.0
106817599,48,1,Среднее специальное,Состою в браке,2,0,1,0,0,0,Здравоохранение,Высококвалифиц. специалист,"Бухгалтерия, финансы, планир.",324.0,7478.0,12.0,0.0,от 20000 до 50000 руб.,12000.0,0.0,1.0,0.0
106807641,37,1,Высшее,Не состоял в браке,0,0,1,0,0,0,Государственная служба,Специалист,Участие в основ. деятельности,100.0,7595.0,5.0,400.0,от 20000 до 50000 руб.,25000.0,0.0,1.0,0.0
106811176,57,1,Высшее,Состою в браке,0,0,1,1,0,0,ЧОП/Детективная д-ть,Рабочий,Участие в основ. деятельности,5.0,8110.0,10.0,1440.0,от 10000 до 20000 руб.,8000.0,1.0,1.0,0.0
106805231,23,0,Среднее,Состою в браке,0,0,1,0,0,0,Торговля,Рабочий,Участие в основ. деятельности,8.0,7300.0,12.0,2000.0,от 20000 до 50000 руб.,17000.0,1.0,1.0,0.0
106808718,63,1,Среднее специальное,Вдовец/Вдова,1,0,1,0,1,0,Образование,Специалист,Участие в основ. деятельности,264.0,9999.0,6.0,4000.0,от 10000 до 20000 руб.,12000.0,0.0,1.0,0.0
106811047,50,1,Среднее специальное,Состою в браке,0,0,1,0,0,0,Металлургия/Промышленность/Машиностроение,Высококвалифиц. специалист,Участие в основ. деятельности,85.0,9000.0,6.0,4000.0,от 20000 до 50000 руб.,17000.0,0.0,1.0,0.0
106813551,44,1,Среднее специальное,Разведен(а),1,1,1,0,0,0,Энергетика,Служащий,Вспомогательный техперсонал,24.0,2990.0,3.0,2000.0,от 10000 до 20000 руб.,11000.0,0.0,1.0,1.0
106818734,29,1,Высшее,Состою в браке,0,0,1,0,1,0,Транспорт,Специалист,Участие в основ. деятельности,60.0,31020.0,12.0,3450.0,свыше 50000 руб.,27000.0,0.0,3.0,3.0
106815567,35,1,Среднее специальное,Состою в браке,1,1,1,0,1,0,Сборочные производства,Специалист,Вспомогательный техперсонал,180.0,3000.0,3.0,2770.0,от 10000 до 20000 руб.,8000.0,0.0,1.0,1.0
106810077,54,0,Среднее специальное,Состою в браке,2,0,1,1,0,0,Металлургия/Промышленность/Машиностроение,Специалист,Участие в основ. деятельности,228.0,22250.0,8.0,2500.0,от 10000 до 20000 руб.,20000.0,0.0,1.0,0.0
106805433,41,0,Среднее специальное,Состою в браке,0,0,1,0,1,0,ЧОП/Детективная д-ть,Специалист,Участие в основ. деятельности,60.0,12000.0,6.0,11990.0,от 20000 до 50000 руб.,15000.0,0.0,1.0,0.0
106816106,43,0,Среднее,Состою в браке,2,2,1,0,1,0,Торговля,Рабочий,Участие в основ. деятельности,16.0,20990.0,10.0,0.0,от 10000 до 20000 руб.,13500.0,1.0,2.0,1.0
106811284,32,0,Неоконченное высшее,Состою в браке,1,2,1,0,0,0,Строительство,Руководитель среднего звена,Участие в основ. деятельности,108.0,60829.0,10.0,7000.0,от 20000 до 50000 руб.,30000.0,1.0,2.0,1.0
106805498,48,0,Среднее специальное,Не состоял в браке,0,0,1,0,0,0,Другие сферы,Другое,Участие в основ. деятельности,24.0,6250.0,12.0,2000.0,от 10000 до 20000 руб.,11000.0,0.0,1.0,0.0
106815351,42,0,Среднее,Состою в браке,1,1,1,0,1,1,Наука,Специалист,Участие в основ. деятельности,54.0,7394.0,8.0,1850.0,от 10000 до 20000 руб.,8000.0,0.0,2.0,2.0
106817104,51,0,Среднее,Разведен(а),2,0,1,0,0,1,Металлургия/Промышленность/Машиностроение,Высококвалифиц. специалист,Участие в основ. деятельности,48.0,11399.0,6.0,10000.0,от 20000 до 50000 руб.,30000.0,1.0,1.0,0.0
106816921,39,1,Среднее специальное,Состою в браке,1,1,1,0,0,0,Ресторанный бизнес/Общественное питание,Специалист,Участие в основ. деятельности,72.0,27970.0,6.0,3200.0,от 20000 до 50000 руб.,18000.0,1.0,2.0,2.0
106807748,35,1,Высшее,Состою в браке,2,2,1,0,0,0,Банк/Финансы,Руководитель среднего звена,Участие в основ. деятельности,130.0,3930.0,6.0,3000.0,от 20000 до 50000 руб.,18000.0,0.0,1.0,1.0
106808964,33,0,Среднее специальное,Не состоял в браке,0,0,1,0,0,0,Нефтегазовая промышленность,Служащий,Участие в основ. деятельности,60.0,29949.7,12.0,500.0,от 20000 до 50000 руб.,25000.0,0.0,1.0,0.0
106818057,26,1,Высшее,Не состоял в браке,0,0,1,0,1,0,Другие сферы,Специалист,Участие в основ. деятельности,48.0,27617.1,12.0,1000.0,от 20000 до 50000 руб.,23000.0,1.0,1.0,0.0
106812364,42,1,Среднее специальное,Состою в браке,0,0,1,0,0,0,Другие сферы,Рабочий,Участие в основ. деятельности,24.0,8500.0,6.0,1000.0,от 20000 до 50000 руб.,12000.0,1.0,2.0,0.0
106809083,31,0,Высшее,Разведен(а),1,1,1,0,0,0,Металлургия/Промышленность/Машиностроение,Специалист,Участие в основ. деятельности,5.0,35201.0,18.0,0.0,от 10000 до 20000 руб.,10000.0,0.0,1.0,0.0
106807196,46,0,Среднее специальное,Состою в браке,0,0,1,0,1,0,Коммунальное хоз-во/Дорожные службы,Работник сферы услуг,Участие в основ. деятельности,24.0,16185.0,12.0,10000.0,от 10000 до 20000 руб.,8000.0,0.0,1.0,0.0
106806016,49,1,Среднее специальное,Состою в браке,2,2,1,0,0,0,Другие сферы,Специалист,"Бухгалтерия, финансы, планир.",48.0,20381.0,8.0,9000.0,от 10000 до 20000 руб.,12000.0,0.0,1.0,1.0
106819529,50,0,Среднее специальное,Вдовец/Вдова,1,0,1,0,0,0,Государственная служба,Специалист,Участие в основ. деятельности,36.0,28750.0,24.0,3200.0,от 10000 до 20000 руб.,12000.0,0.0,1.0,0.0
106810505,29,1,Среднее специальное,Состою в браке,1,1,1,0,0,0,Другие сферы,Специалист,Участие в основ. деятельности,12.0,7655.0,4.0,8500.0,от 10000 до 20000 руб.,11000.0,0.0,1.0,1.0
106807063,48,0,Среднее специальное,Состою в браке,1,1,1,0,0,0,Сельское хозяйство,Рабочий,Участие в основ. деятельности,36.0,6699.0,10.0,0.0,от 10000 до 20000 руб.,10000.0,0.0,1.0,0.0
106806931,47,1,Среднее специальное,Состою в браке,2,0,1,0,0,0,Информационные услуги,Руководитель высшего звена,Кадровая служба и секретариат,204.0,13491.0,5.0,1499.0,от 20000 до 50000 руб.,25000.0,1.0,1.0,1.0
106818026,49,1,Высшее,Не состоял в браке,0,0,1,0,0,0,Транспорт,Служащий,Участие в основ. деятельности,348.0,29386.0,6.0,3266.0,от 20000 до 50000 руб.,35000.0,0.0,1.0,0.0
106811001,29,0,Среднее специальное,Не состоял в браке,0,0,1,0,0,0,Металлургия/Промышленность/Машиностроение,Рабочий,Участие в основ. деятельности,18.0,12460.0,6.0,10000.0,от 10000 до 20000 руб.,10000.0,0.0,1.0,0.0
106807709,54,1,Среднее специальное,Состою в браке,2,0,1,0,0,0,Здравоохранение,Служащий,Участие в основ. деятельности,60.0,5399.0,10.0,600.0,от 10000 до 20000 руб.,8000.0,0.0,1.0,0.0
106808519,24,0,Среднее специальное,Не состоял в браке,0,0,1,0,0,0,Строительство,Специалист,Участие в основ. деятельности,40.0,17111.0,12.0,2567.0,от 20000 до 50000 руб.,20000.0,0.0,1.0,0.0
106805135,40,1,Среднее специальное,Состою в браке,2,2,1,0,0,0,Образование,Специалист,Участие в основ. деятельности,84.0,4230.0,12.0,750.0,от 10000 до 20000 руб.,5000.0,0.0,1.0,0.0
106810058,31,1,Среднее специальное,Состою в браке,1,1,1,0,1,0,Торговля,Руководитель низшего звена,Участие в основ. деятельности,120.0,32810.0,9.0,10000.0,от 20000 до 50000 руб.,18000.0,0.0,1.0,0.0
106813725,24,1,Высшее,Не состоял в браке,0,0,1,0,0,0,Торговля,Высококвалифиц. специалист,"Бухгалтерия, финансы, планир.",24.0,2974.15,6.0,524.85,от 10000 до 20000 руб.,15000.0,0.0,1.0,1.0
106811958,27,1,Высшее,Состою в браке,0,0,1,0,0,0,Торговля,Руководитель низшего звена,Участие в основ. деятельности,24.0,5190.0,3.0,1000.0,от 20000 до 50000 руб.,12000.0,0.0,1.0,1.0
106806570,30,0,Среднее,Состою в браке,2,2,1,0,0,0,Другие сферы,Рабочий,Участие в основ. деятельности,60.0,4810.0,3.0,2500.0,от 20000 до 50000 руб.,25000.0,0.0,1.0,1.0
106809980,28,1,Высшее,Разведен(а),0,0,1,0,0,0,Банк/Финансы,Специалист,Участие в основ. деятельности,32.0,3941.0,3.0,15000.0,от 20000 до 50000 руб.,12000.0,0.0,1.0,1.0
106804780,39,0,Среднее специальное,Не состоял в браке,3,2,1,0,1,0,Торговля,Рабочий,Участие в основ. деятельности,13.0,17500.0,11.0,3000.0,от 20000 до 50000 руб.,18000.0,0.0,1.0,0.0
106810575,55,0,Среднее,Состою в браке,2,0,1,0,0,0,Государственная служба,Рабочий,Участие в основ. деятельности,24.0,22140.0,12.0,2470.0,от 10000 до 20000 руб.,6000.0,1.0,1.0,0.0
106809377,38,1,Среднее специальное,Состою в браке,2,2,1,0,0,0,Здравоохранение,Специалист,Участие в основ. деятельности,96.0,22558.0,18.0,4000.0,от 20000 до 50000 руб.,12000.0,0.0,2.0,1.0
106806561,32,0,Высшее,Состою в браке,2,2,1,0,1,1,Государственная служба,Специалист,Участие в основ. деятельности,12.0,15725.0,6.0,2775.0,от 20000 до 50000 руб.,17000.0,0.0,1.0,0.0
106812511,30,1,Высшее,Состою в браке,0,0,1,0,0,0,Торговля,Специалист,Участие в основ. деятельности,7.0,42000.0,24.0,0.0,от 20000 до 50000 руб.,16000.0,0.0,1.0,0.0
106810062,52,1,Среднее,Не состоял в браке,4,0,1,1,0,0,Здравоохранение,Специалист,Адм-хоз. и трансп. службы,84.0,23459.0,12.0,0.0,от 20000 до 50000 руб.,20000.0,0.0,1.0,0.0
106807195,32,1,Высшее,Разведен(а),1,1,1,0,0,0,Здравоохранение,Специалист,Участие в основ. деятельности,16.0,84570.0,24.0,54230.0,от 20000 до 50000 руб.,25000.0,0.0,1.0,0.0
106813241,38,1,Среднее,Состою в браке,1,1,1,0,0,0,Торговля,Работник сферы услуг,Участие в основ. деятельности,30.0,7182.0,6.0,900.0,от 10000 до 20000 руб.,6000.0,1.0,2.0,2.0
106813465,53,0,Высшее,Состою в браке,2,0,1,0,0,0,Сельское хозяйство,Руководитель среднего звена,Участие в основ. деятельности,25.0,6500.0,6.0,2000.0,от 10000 до 20000 руб.,10500.0,0.0,1.0,1.0
106816061,26,1,Высшее,Не состоял в браке,0,0,1,0,0,0,Государственная служба,Служащий,Кадровая служба и секретариат,36.0,10773.0,8.0,1197.0,от 10000 до 20000 руб.,15000.0,1.0,1.0,1.0
106811466,27,1,Высшее,Не состоял в браке,1,1,1,0,0,0,Образование,Специалист,Участие в основ. деятельности,38.0,7990.0,12.0,888.0,от 10000 до 20000 руб.,12000.0,0.0,1.0,0.0
106806930,33,1,Среднее специальное,Разведен(а),1,1,1,0,1,0,Государственная служба,Рабочий,Участие в основ. деятельности,108.0,9990.0,6.0,9000.0,от 20000 до 50000 руб.,19000.0,0.0,1.0,0.0
106817871,40,1,Среднее специальное,Не состоял в браке,1,1,1,0,0,0,Ресторанный бизнес/Общественное питание,Рабочий,Участие в основ. деятельности,101.0,4300.0,3.0,1000.0,от 10000 до 20000 руб.,7000.0,0.0,1.0,1.0
106809201,48,1,Среднее специальное,Разведен(а),0,0,1,0,0,0,Металлургия/Промышленность/Машиностроение,Служащий,Участие в основ. деятельности,108.0,27501.0,12.0,0.0,от 10000 до 20000 руб.,12000.0,0.0,1.0,0.0
106805451,46,0,Среднее специальное,Не состоял в браке,0,0,1,0,1,0,Транспорт,Рабочий,Адм-хоз. и трансп. службы,216.0,18250.0,6.0,0.0,от 10000 до 20000 руб.,15000.0,0.0,1.0,0.0
106806939,31,0,Среднее,Состою в браке,1,1,1,0,0,0,Металлургия/Промышленность/Машиностроение,Рабочий,Участие в основ. деятельности,84.0,13999.0,12.0,2000.0,от 20000 до 50000 руб.,15000.0,0.0,1.0,0.0
106816192,28,1,Среднее специальное,Состою в браке,2,2,1,0,0,0,Образование,Специалист,Участие в основ. деятельности,36.0,25350.0,10.0,2900.0,от 20000 до 50000 руб.,10500.0,0.0,1.0,0.0
106804454,27,1,Среднее специальное,Не состоял в браке,0,0,1,0,0,0,Торговля,Рабочий,Участие в основ. деятельности,12.0,9997.0,6.0,1120.0,от 10000 до 20000 руб.,10000.0,1.0,1.0,1.0
106816943,31,1,Высшее,Разведен(а),0,0,1,0,0,1,Торговля,Специалист,Участие в основ. деятельности,60.0,7230.0,6.0,6000.0,от 20000 до 50000 руб.,20000.0,0.0,1.0,0.0
106814328,43,1,Высшее,Состою в браке,1,1,1,0,1,0,Государственная служба,Руководитель среднего звена,Участие в основ. деятельности,180.0,4940.0,6.0,550.0,от 20000 до 50000 руб.,20000.0,0.0,2.0,2.0
106812173,23,1,Среднее специальное,Не состоял в браке,0,0,1,0,0,0,Банк/Финансы,Специалист,Участие в основ. деятельности,36.0,11892.0,10.0,2098.0,от 20000 до 50000 руб.,15000.0,0.0,1.0,0.0
106818535,43,0,Среднее специальное,Не состоял в браке,0,0,1,0,1,0,Торговля,Специалист,Участие в основ. деятельности,60.0,7441.0,10.0,827.0,от 5000 до 10000 руб.,10000.0,0.0,2.0,2.0
106815733,39,0,Среднее специальное,Состою в браке,0,0,1,0,1,0,Торговля,Рабочий,Участие в основ. деятельности,84.0,7800.0,6.0,1500.0,от 20000 до 50000 руб.,15000.0,0.0,1.0,1.0
106810987,37,0,Высшее,Состою в браке,2,2,1,0,1,1,Государственная служба,Высококвалифиц. специалист,Участие в основ. деятельности,144.0,21592.0,6.0,2500.0,от 20000 до 50000 руб.,15000.0,0.0,1.0,0.0
106804716,26,0,Неоконченное высшее,Состою в браке,1,1,1,0,1,1,Другие сферы,Специалист,Служба безопасности,24.0,4891.0,6.0,1000.0,от 10000 до 20000 руб.,10000.0,0.0,2.0,1.0
106812278,62,1,Среднее,Вдовец/Вдова,1,0,1,0,0,0,Транспорт,Рабочий,Вспомогательный техперсонал,30.0,29880.0,10.0,3500.0,от 10000 до 20000 руб.,13500.0,0.0,1.0,0.0
106810775,34,0,Среднее специальное,Не состоял в браке,0,0,1,0,0,0,Государственная служба,Рабочий,Участие в основ. деятельности,84.0,20960.0,10.0,2330.0,от 10000 до 20000 руб.,16000.0,0.0,1.0,0.0
106812718,52,1,Среднее специальное,Состою в браке,3,0,1,0,0,0,Другие сферы,Специалист,Участие в основ. деятельности,45.0,6672.0,4.0,4000.0,от 20000 до 50000 руб.,7000.0,0.0,1.0,0.0
106813137,48,0,Среднее специальное,Не состоял в браке,1,0,1,1,0,0,Информационные технологии,Специалист,Участие в основ. деятельности,36.0,7459.0,9.0,830.0,от 20000 до 50000 руб.,15000.0,0.0,1.0,0.0
106818412,55,1,Среднее специальное,Не состоял в браке,4,0,1,0,1,0,Образование,Работник сферы услуг,Вспомогательный техперсонал,36.0,12500.0,3.0,7000.0,от 10000 до 20000 руб.,12000.0,0.0,1.0,1.0
106811202,25,1,Высшее,Не состоял в браке,0,0,1,0,1,0,Государственная служба,Специалист,Участие в основ. деятельности,12.0,26700.0,6.0,5000.0,от 10000 до 20000 руб.,15000.0,0.0,2.0,2.0
106818924,22,1,Среднее,Не состоял в браке,0,0,1,0,0,0,Химия/Парфюмерия/Фармацевтика,Рабочий,Участие в основ. деятельности,12.0,9590.0,6.0,1000.0,от 10000 до 20000 руб.,13000.0,0.0,2.0,1.0
106807664,30,1,Высшее,Состою в браке,1,1,1,0,0,0,Торговля,Другое,Участие в основ. деятельности,72.0,7395.0,4.0,5000.0,от 10000 до 20000 руб.,7000.0,0.0,1.0,1.0
106804768,44,1,Среднее,Состою в браке,3,0,1,0,0,0,Коммунальное хоз-во/Дорожные службы,Рабочий,Участие в основ. деятельности,72.0,20280.0,10.0,10000.0,от 10000 до 20000 руб.,5200.0,1.0,1.0,0.0
106806775,44,1,Среднее,Вдовец/Вдова,2,0,1,0,0,0,Здравоохранение,Рабочий,Вспомогательный техперсонал,180.0,3900.0,10.0,0.0,от 5000 до 10000 руб.,4300.0,0.0,1.0,0.0
106804763,25,0,Высшее,Не состоял в браке,0,0,1,0,1,0,Государственная служба,Высококвалифиц. специалист,Участие в основ. деятельности,9.0,21062.0,10.0,2800.0,от 20000 до 50000 руб.,18000.0,0.0,1.0,0.0
106807209,23,1,Неоконченное высшее,Не состоял в браке,0,0,1,0,0,0,Коммунальное хоз-во/Дорожные службы,Специалист,Кадровая служба и секретариат,54.0,17420.0,12.0,3100.0,от 10000 до 20000 руб.,12000.0,0.0,1.0,0.0
106812643,49,0,Среднее специальное,Состою в браке,2,0,1,0,0,0,Металлургия/Промышленность/Машиностроение,Специалист,Вспомогательный техперсонал,24.0,19820.0,10.0,10000.0,от 20000 до 50000 руб.,15000.0,0.0,1.0,0.0
106808218,31,0,Неоконченное высшее,Состою в браке,1,1,1,0,1,0,Торговля,Работник сферы услуг,Участие в основ. деятельности,6.0,3000.0,3.0,1895.0,от 20000 до 50000 руб.,15000.0,0.0,1.0,1.0
106805897,51,0,Среднее,Состою в браке,2,0,1,0,0,0,Другие сферы,Специалист,Участие в основ. деятельности,12.0,8148.0,6.0,6000.0,от 10000 до 20000 руб.,10000.0,0.0,1.0,1.0
106817746,41,1,Среднее специальное,Состою в браке,2,2,1,0,0,0,Образование,Руководитель среднего звена,Участие в основ. деятельности,180.0,13450.0,12.0,2000.0,от 20000 до 50000 руб.,7000.0,0.0,1.0,0.0
106814401,29,0,Среднее,Состою в браке,1,1,1,0,1,1,Другие сферы,Специалист,Адм-хоз. и трансп. службы,24.0,9890.0,10.0,1100.0,от 20000 до 50000 руб.,14000.0,0.0,2.0,2.0
106810804,25,0,Среднее специальное,Не состоял в браке,0,0,1,0,1,0,Транспорт,Специалист,Участие в основ. деятельности,48.0,15999.0,9.0,3000.0,от 10000 до 20000 руб.,12000.0,0.0,1.0,0.0
106808437,26,0,Среднее специальное,Не состоял в браке,1,1,1,0,0,1,Строительство,Рабочий,Участие в основ. деятельности,48.0,11126.0,8.0,4000.0,от 10000 до 20000 руб.,20000.0,0.0,1.0,0.0
106819170,23,1,Среднее,Не состоял в браке,1,1,1,0,0,0,Торговля,Специалист,Участие в основ. деятельности,54.0,11300.0,3.0,4000.0,от 10000 до 20000 руб.,13000.0,0.0,1.0,1.0
106813697,26,1,Среднее специальное,Состою в браке,1,1,1,0,1,0,Сборочные производства,Специалист,Участие в основ. деятельности,18.0,5480.0,6.0,1500.0,от 10000 до 20000 руб.,10000.0,0.0,1.0,1.0
106806899,25,0,Среднее специальное,Состою в браке,2,2,1,0,0,0,Сельское хозяйство,Рабочий,Участие в основ. деятельности,24.0,3800.0,6.0,700.0,от 10000 до 20000 руб.,10000.0,0.0,1.0,1.0
106810718,28,1,Среднее специальное,Не состоял в браке,2,2,1,0,0,0,Образование,Специалист,Участие в основ. деятельности,12.0,11520.0,6.0,1280.0,от 10000 до 20000 руб.,12000.0,0.0,1.0,0.0
106808756,51,1,Высшее,Состою в браке,2,0,1,0,1,0,Торговля,Специалист,Участие в основ. деятельности,24.0,3149.0,6.0,350.0,от 20000 до 50000 руб.,6000.0,0.0,1.0,0.0
106810531,45,1,Высшее,Гражданский брак,1,1,1,0,0,0,Коммунальное хоз-во/Дорожные службы,Высококвалифиц. специалист,"Бухгалтерия, финансы, планир.",120.0,7480.0,5.0,500.0,от 20000 до 50000 руб.,17000.0,0.0,1.0,0.0
106816276,49,0,Среднее специальное,Состою в браке,2,1,1,0,0,1,Коммунальное хоз-во/Дорожные службы,Работник сферы услуг,Участие в основ. деятельности,70.0,11199.0,12.0,1300.0,от 10000 до 20000 руб.,11000.0,1.0,2.0,1.0
106813404,25,1,Среднее специальное,Не состоял в браке,0,0,1,0,0,0,Другие сферы,Специалист,Участие в основ. деятельности,60.0,4082.0,3.0,500.0,от 10000 до 20000 руб.,12000.0,0.0,1.0,1.0
106816858,23,1,Неоконченное высшее,Гражданский брак,0,0,1,0,0,1,Торговля,Высококвалифиц. специалист,Участие в основ. деятельности,14.0,15904.0,10.0,1767.0,свыше 50000 руб.,32000.0,0.0,2.0,0.0
106813932,39,1,Среднее специальное,Не состоял в браке,2,2,1,0,0,0,Торговля,Специалист,Участие в основ. деятельности,68.0,7880.0,9.0,900.0,от 10000 до 20000 руб.,12500.0,0.0,3.0,3.0
106817544,35,0,Высшее,Состою в браке,2,2,1,0,0,0,Металлургия/Промышленность/Машиностроение,Руководитель низшего звена,Участие в основ. деятельности,120.0,13490.0,9.0,1500.0,от 20000 до 50000 руб.,20000.0,0.0,1.0,0.0
106819015,45,1,Высшее,Не состоял в браке,1,1,1,0,1,0,Транспорт,Специалист,"Бухгалтерия, финансы, планир.",234.0,7047.0,5.0,783.0,от 20000 до 50000 руб.,20000.0,0.0,4.0,3.0
106810018,32,0,Высшее,Состою в браке,1,1,1,0,1,0,Транспорт,Специалист,Участие в основ. деятельности,118.0,11470.0,3.0,2000.0,от 20000 до 50000 руб.,40000.0,0.0,1.0,1.0
106816984,32,1,Высшее,Состою в браке,0,0,1,0,1,1,Торговля,Высококвалифиц. специалист,Участие в основ. деятельности,84.0,13507.0,4.0,8000.0,свыше 50000 руб.,20000.0,1.0,1.0,1.0
106813262,31,0,Среднее специальное,Гражданский брак,1,1,1,0,0,0,Другие сферы,Рабочий,Участие в основ. деятельности,60.0,8380.0,6.0,0.0,от 10000 до 20000 руб.,10000.0,0.0,1.0,0.0
106816818,46,1,Среднее специальное,Состою в браке,2,0,1,0,1,0,Образование,Руководитель среднего звена,Участие в основ. деятельности,300.0,18481.0,12.0,15000.0,от 20000 до 50000 руб.,15000.0,0.0,1.0,0.0
106813172,36,1,Среднее специальное,Состою в браке,2,2,1,0,0,0,Образование,Специалист,Участие в основ. деятельности,120.0,12400.0,12.0,5000.0,от 10000 до 20000 руб.,10000.0,0.0,1.0,0.0
